reviews,lemmas,lemmas,aspectCategory
"We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.","['food', 'coupl', 'lunch', 'week', 'thoroughli', 'impress', 'saturday', 'go', 'ago']","['food', 'coupl', 'lunch', 'week', 'thoroughli', 'impress', 'saturday', 'go', 'ago']",food
"I recommend the garlic shrimp, okra (bindi), and anything with lamb.","['bindi', 'shrimp', 'garlic', 'lamb', 'recommend', 'okra', 'anyth']","['bindi', 'shrimp', 'garlic', 'lamb', 'recommend', 'okra', 'anyth']",food
"As a Japanese native, I've lived in the Tristate area for over 8 years, but I was just so amazed at this place.","['nativ', 'year', 'area', 'place', 'live', 'amaz', 'japanes', 'tristat']","['nativ', 'year', 'area', 'place', 'live', 'amaz', 'japanes', 'tristat']",anecdotes/miscellaneous
"To give you an idea of how good we thought it was, we ended up going to Ping's three weekends in a row!!!","['think', 'three', 'give', 'row', 'ping', 'weekend', 'good', 'idea', 'go', 'end']","['think', 'three', 'give', 'row', 'ping', 'weekend', 'good', 'idea', 'go', 'end']",anecdotes/miscellaneous
"As we were leaving, the couple standing by the door said to another waiter, we're not in a hurry.","['waiter', 'coupl', 'stand', 'leav', 'door', 'anoth', 'say', 'hurri']","['waiter', 'coupl', 'stand', 'leav', 'door', 'anoth', 'say', 'hurri']",anecdotes/miscellaneous
"The menu was impressive with selections ranging from a burger, to steak, to escargot.","['rang', 'escargot', 'menu', 'impress', 'burger', 'select', 'steak']","['rang', 'escargot', 'menu', 'impress', 'burger', 'select', 'steak']",food
"In fact, two people could really share one plate.","['could', 'peopl', 'two', 'fact', 'one', 'share', 'realli', 'plate']","['could', 'peopl', 'two', 'fact', 'one', 'share', 'realli', 'plate']",food
The food is great and authentic.,"['food', 'authent', 'great']","['food', 'authent', 'great']",food
This was a repeat visit and we'll definitely be back again.,"['repeat', 'back', 'visit', 'definit']","['repeat', 'back', 'visit', 'definit']",anecdotes/miscellaneous
during happy hour!,"['happi', 'hour']","['happi', 'hour']",anecdotes/miscellaneous
Good for casual dinner with jeans and sneakers.,"['casual', 'dinner', 'jean', 'good', 'sneaker']","['casual', 'dinner', 'jean', 'good', 'sneaker']",anecdotes/miscellaneous
Love YUKA.,"['love', 'yuka']","['love', 'yuka']",anecdotes/miscellaneous
"Anyway, the food is good, the price is right and they have a decent wine list.","['decent', 'list', 'right', 'wine', 'good', 'food', 'price', 'anyway']","['decent', 'list', 'right', 'wine', 'good', 'food', 'price', 'anyway']",food
"Go, go, hurry, before everyone finds out about it.","['everyon', 'find', 'go', 'hurri']","['everyon', 'find', 'go', 'hurri']",anecdotes/miscellaneous
Prices are higher to dine in and their chicken tikka marsala is quite good.,"['tikka', 'dine', 'quit', 'chicken', 'marsala', 'higher', 'good', 'price']","['tikka', 'dine', 'quit', 'chicken', 'marsala', 'higher', 'good', 'price']",food
I am bringing my whole family back next time.,"['time', 'back', 'famili', 'whole', 'bring', 'next']","['time', 'back', 'famili', 'whole', 'bring', 'next']",anecdotes/miscellaneous
This place has many different styles of pizza and they are all amazing.,"['style', 'amaz', 'differ', 'mani', 'place', 'pizza']","['style', 'amaz', 'differ', 'mani', 'place', 'pizza']",food
The photos of the restaurant in its web site are way better than the real look.,"['web', 'restaur', 'real', 'better', 'way', 'photo', 'look', 'site']","['web', 'restaur', 'real', 'better', 'way', 'photo', 'look', 'site']",ambience
The food was lousy - too sweet or too salty and the portions tiny.,"['sweet', 'lousi', 'portion', 'salti', 'food', 'tini']","['sweet', 'lousi', 'portion', 'salti', 'food', 'tini']",food
But the coconut rice was good.,"['rice', 'good', 'coconut']","['rice', 'good', 'coconut']",food
It took them 25 minutes to bring our appetizer.,"['appet', 'minut', 'take', 'bring']","['appet', 'minut', 'take', 'bring']",service
A guaranteeed delight!,"['delight', 'guarante']","['delight', 'guarante']",anecdotes/miscellaneous
I have been coming to this neighborhood spot for years.,"['come', 'neighborhood', 'year', 'spot']","['come', 'neighborhood', 'year', 'spot']",anecdotes/miscellaneous
Overall I would recommend it and go back again.,"['back', 'recommend', 'would', 'overal', 'go']","['back', 'recommend', 'would', 'overal', 'go']",anecdotes/miscellaneous
The food was great.,"['food', 'great']","['food', 'great']",food
Pair you food with the excellent beers on tap or their well priced wine list.,"['list', 'pair', 'beer', 'excel', 'wine', 'well', 'tap', 'food', 'price']","['list', 'pair', 'beer', 'excel', 'wine', 'well', 'tap', 'food', 'price']",food
If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,"['minimun', 'like', 'pay', 'dollar', 'system', 'want', 'blast', 'least', 'music', 'love', 'isnt', 'bottl', 'great']","['minimun', 'like', 'pay', 'dollar', 'system', 'want', 'blast', 'least', 'music', 'love', 'isnt', 'bottl', 'great']",ambience
All of my co-workers stated that the food was amazing and wondered why they hadn't heard about this place.,"['co', 'wonder', 'hear', 'place', 'amaz', 'state', 'worker', 'food']","['co', 'wonder', 'hear', 'place', 'amaz', 'state', 'worker', 'food']",food
"Anyway, this is the last time I cross the williamsburg.","['cross', 'time', 'last', 'williamsburg', 'anyway']","['cross', 'time', 'last', 'williamsburg', 'anyway']",anecdotes/miscellaneous
Metrazur has a beautiful spot overlooking the main terminal.,"['main', 'metrazur', 'spot', 'beauti', 'termin', 'overlook']","['main', 'metrazur', 'spot', 'beauti', 'termin', 'overlook']",ambience
Friendly staff that actually lets you enjoy your meal and the company you're with.,"['actual', 'staff', 'meal', 'enjoy', 'friendli', 'compani', 'let']","['actual', 'staff', 'meal', 'enjoy', 'friendli', 'compani', 'let']",service
"When I'm feeling stressed by the noise and congestion around my office, I head for Cafe St. Bart's.","['nois', 'head', 'bart', 'feel', 'offic', 'st', 'stress', 'congest', 'cafe', 'around']","['nois', 'head', 'bart', 'feel', 'offic', 'st', 'stress', 'congest', 'cafe', 'around']",anecdotes/miscellaneous
Guess the 555Soul ads didn't launch her big modeling career.,"['model', 'launch', 'soul', 'ad', 'career', 'big', 'guess']","['model', 'launch', 'soul', 'ad', 'career', 'big', 'guess']",anecdotes/miscellaneous
The restaurant is rather small but we were lucky to get a table quickly.,"['tabl', 'small', 'get', 'restaur', 'lucki', 'quickli', 'rather']","['tabl', 'small', 'get', 'restaur', 'lucki', 'quickli', 'rather']",service
"Besides, we were on vacation!","['vacat', 'besid']","['vacat', 'besid']",anecdotes/miscellaneous
I love this cozy around the way Rest.,"['cozi', 'rest', 'way', 'around', 'love']","['cozi', 'rest', 'way', 'around', 'love']",ambience
"Quality of food is excellent and price is cheap, stick to pork, fish, chicken, lamb and vegetables.","['qualiti', 'fish', 'chicken', 'excel', 'lamb', 'stick', 'cheap', 'pork', 'food', 'price', 'veget']","['qualiti', 'fish', 'chicken', 'excel', 'lamb', 'stick', 'cheap', 'pork', 'food', 'price', 'veget']",food
Don't leave without trying One Night in Tokyo.,"['without', 'leav', 'one', 'night', 'tri', 'tokyo']","['without', 'leav', 'one', 'night', 'tri', 'tokyo']",anecdotes/miscellaneous
Save yourself the time and trouble and skip this one!,"['time', 'skip', 'one', 'troubl', 'save']","['time', 'skip', 'one', 'troubl', 'save']",anecdotes/miscellaneous
This is my favorite Italian restaurant in all of New York City.,"['restaur', 'new', 'york', 'favorit', 'citi', 'italian']","['restaur', 'new', 'york', 'favorit', 'citi', 'italian']",anecdotes/miscellaneous
"The place is a little tight and on a cold day, the seating by the entranceway can be pretty drafty.","['tight', 'cold', 'seat', 'pretti', 'drafti', 'entranceway', 'littl', 'day', 'place']","['tight', 'cold', 'seat', 'pretti', 'drafti', 'entranceway', 'littl', 'day', 'place']",ambience
The appetizing is excellent - just as good as Zabars Barney Greengrass at a reasonable price (if bought by the pound).,"['greengrass', 'pound', 'reason', 'barney', 'excel', 'appet', 'good', 'buy', 'price', 'zabar']","['greengrass', 'pound', 'reason', 'barney', 'excel', 'appet', 'good', 'buy', 'price', 'zabar']",food
"But, they were too big for the bun.","['big', 'bun']","['big', 'bun']",food
"The food is fresh, delicious, and reasonably priced.","['fresh', 'delici', 'reason', 'food', 'price']","['fresh', 'delici', 'reason', 'food', 'price']",food
Raga stands out with an interesting fusion of French and Indian cooking.,"['stand', 'interest', 'indian', 'raga', 'fusion', 'french', 'cook']","['stand', 'interest', 'indian', 'raga', 'fusion', 'french', 'cook']",food
"A few tips: skip the turnip cake, roast pork buns and egg custards.","['roast', 'custard', 'skip', 'tip', 'cake', 'turnip', 'egg', 'bun', 'pork']","['roast', 'custard', 'skip', 'tip', 'cake', 'turnip', 'egg', 'bun', 'pork']",food
The bagels are fabulous.,"['fabul', 'bagel']","['fabul', 'bagel']",food
"Oh yes, and they lie on the phone, claiming they have seating in the garden, then of course the seats are not available.","['claim', 'lie', 'seat', 'phone', 'ye', 'garden', 'oh', 'cours', 'avail']","['claim', 'lie', 'seat', 'phone', 'ye', 'garden', 'oh', 'cours', 'avail']",service
Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,"['like', 'place', 'question', 'eat', 'servic', 'would', 'relax', 'good', 'overal', 'kind', 'typic', 'water', 'although']","['like', 'place', 'question', 'eat', 'servic', 'would', 'relax', 'good', 'overal', 'kind', 'typic', 'water', 'although']",service
"The food was very good, a great deal, and the place its self was great.","['place', 'good', 'self', 'food', 'deal', 'great']","['place', 'good', 'self', 'food', 'deal', 'great']",food
The food options rule.,"['option', 'food', 'rule']","['option', 'food', 'rule']",food
A great choice at any cost and a great deal.,"['choic', 'cost', 'deal', 'great']","['choic', 'cost', 'deal', 'great']",anecdotes/miscellaneous
"Anybody who likes this place must be from a different planet, where greasy, dry and tasteless are complimentary.","['greasi', 'like', 'dri', 'complimentari', 'anybodi', 'differ', 'tasteless', 'must', 'place', 'planet']","['greasi', 'like', 'dri', 'complimentari', 'anybodi', 'differ', 'tasteless', 'must', 'place', 'planet']",food
"We ate here in March, 2006 and ordered the pre-theatre 3-course dinner with wine flight.","['theatr', 'flight', 'order', 'pre', 'march', 'dinner', 'cours', 'eat', 'wine']","['theatr', 'flight', 'order', 'pre', 'march', 'dinner', 'cours', 'eat', 'wine']",food
Definately check it out!!!,"['check', 'defin']","['check', 'defin']",anecdotes/miscellaneous
"Probably much busier for lunch, it's seldom crowded for dinner (too close to downtown).","['probabl', 'much', 'crowd', 'seldom', 'dinner', 'close', 'downtown', 'lunch', 'busier']","['probabl', 'much', 'crowd', 'seldom', 'dinner', 'close', 'downtown', 'lunch', 'busier']",ambience
"Their calzones are horrific, bad, vomit-inducing, YUCK.","['bad', 'vomit', 'horrif', 'induc', 'calzon', 'yuck']","['bad', 'vomit', 'horrif', 'induc', 'calzon', 'yuck']",food
It takes forever to get a drink and they almost always forget to bring something (although they dont forget to charge you for it.,"['get', 'forev', 'forget', 'bring', 'almost', 'alway', 'take', 'drink', 'dont', 'although', 'charg', 'someth']","['get', 'forev', 'forget', 'bring', 'almost', 'alway', 'take', 'drink', 'dont', 'although', 'charg', 'someth']",service
The place itself is beautiful the bar scene seems to be happening.,"['beauti', 'seem', 'happen', 'scene', 'bar', 'place']","['beauti', 'seem', 'happen', 'scene', 'bar', 'place']",ambience
"Saturday, Nov. 6th I had a group from work come in with about 35 people and the staff was amazing to accomodate us.","['come', 'nov', 'th', 'peopl', 'staff', 'accomod', 'amaz', 'group', 'saturday', 'us', 'work']","['come', 'nov', 'th', 'peopl', 'staff', 'accomod', 'amaz', 'group', 'saturday', 'us', 'work']",service
"Good spreads, great beverage selections and bagels really tasty.","['tasti', 'good', 'select', 'bagel', 'realli', 'beverag', 'spread', 'great']","['tasti', 'good', 'select', 'bagel', 'realli', 'beverag', 'spread', 'great']",food
"First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them.","['waiter', 'serv', 'choos', 'first', 'know', 'neglect', 'fill', 'would', 'special', 'us']","['waiter', 'serv', 'choos', 'first', 'know', 'neglect', 'fill', 'would', 'special', 'us']",service
We will be back.,['back'],['back'],anecdotes/miscellaneous
"Also, top the meal with a delicious and perfect slice of tiramisu.","['slice', 'also', 'tiramisu', 'perfect', 'meal', 'top', 'delici']","['slice', 'also', 'tiramisu', 'perfect', 'meal', 'top', 'delici']",food
It seems like this is a place the locals like and the people working here liked it too.,"['local', 'like', 'peopl', 'seem', 'work', 'place']","['local', 'like', 'peopl', 'seem', 'work', 'place']",anecdotes/miscellaneous
Check out the secret back room.,"['check', 'back', 'room', 'secret']","['check', 'back', 'room', 'secret']",ambience
"It's also attached to Angel's Share, which is a cool, more romantic bar...","['also', 'share', 'cool', 'romant', 'bar', 'angel', 'attach']","['also', 'share', 'cool', 'romant', 'bar', 'angel', 'attach']",ambience
"Authentic food and they have REAL service, not just the rush you get sometimes when they try to push you out the door.","['get', 'real', 'push', 'door', 'servic', 'rush', 'sometim', 'tri', 'food', 'authent']","['get', 'real', 'push', 'door', 'servic', 'rush', 'sometim', 'tri', 'food', 'authent']",food
Stick to the gulab jamun.,"['gulab', 'stick', 'jamun']","['gulab', 'stick', 'jamun']",food
"I am amazed by the poor reviews- I find this place to be standout Italian in an area flooded with Italian- great prices, great atmosphere, good service and a wonderful wine list.","['find', 'list', 'wonder', 'atmospher', 'area', 'poor', 'amaz', 'wine', 'price', 'servic', 'flood', 'good', 'place', 'standout', 'italian', 'review', 'great']","['find', 'list', 'wonder', 'atmospher', 'area', 'poor', 'amaz', 'wine', 'price', 'servic', 'flood', 'good', 'place', 'standout', 'italian', 'review', 'great']",food
I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,"['tabl', 'back', 'head', 'staff', 'tray', 'squeez', 'behind', 'wait', 'diner', 'us', 'past', 'hoist']","['tabl', 'back', 'head', 'staff', 'tray', 'squeez', 'behind', 'wait', 'diner', 'us', 'past', 'hoist']",service
